Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
BadAss 2826-690 ,6.00,690.00,10.00,7.00,22.20,12455.00,44.53,988.60,364.15,7.44,82.60,0.75,2.10
BadAss 3520-650Kv ,6.00,650.00,11.00,7.00,22.20,12447.00,56.85,1262.00,285.26,8.96,82.50,0.71,2.21
Cobra C-3525/10 ,5.00,780.00,11.00,8.00,18.50,10884.00,52.82,977.20,368.40,7.54,82.50,0.77,2.26
BadAss 4520-660Kv ,5.00,660.00,11.00,8.00,18.50,10884.00,51.18,946.90,380.19,6.27,82.50,0.66,2.57
BadAss 2820-1080 ,4.00,1080.00,10.00,7.00,14.80,12437.00,61.44,909.20,395.95,5.72,82.40,0.63,2.03
BadAss 3515-710 ,5.00,710.00,11.00,8.00,18.50,10881.00,35.42,655.30,549.37,5.71,82.40,0.87,2.11
Tempest 4130-690Kv ,4.00,690.00,14.00,10.00,14.80,8688.00,71.14,1052.90,341.91,8.68,82.30,0.82,2.54
BadAss 2826-1030 ,4.00,1030.00,10.00,7.00,14.80,12413.00,58.36,863.70,416.81,5.72,82.30,0.66,2.10
BadAss 3515-710 ,5.00,710.00,11.00,8.50,18.50,10223.00,47.97,887.40,405.68,5.77,82.30,0.65,2.11
BadAss 3520-790 ,5.00,790.00,10.00,7.00,18.50,12409.00,47.84,885.00,406.78,5.61,82.30,0.63,2.20
BadAss 3530-890 ,5.00,890.00,10.00,5.80,18.50,14960.00,68.98,1276.20,282.09,7.94,82.20,0.62,2.41
Tempest 2826-1140Kv ,4.00,1140.00,10.00,7.00,14.80,12401.00,67.40,997.60,360.87,5.86,82.20,0.59,2.06
BadAss 4530-440Kv ,6.00,440.00,13.00,10.00,22.20,8684.00,56.81,1261.10,285.47,7.21,82.20,0.57,2.87
Cobra C-3525/10 ,5.00,780.00,11.00,8.00,18.50,10848.00,53.42,988.30,364.26,6.39,82.20,0.65,2.26
Cobra C-4120/16 ,6.00,610.00,12.00,8.00,22.20,10837.00,60.37,1340.10,268.64,7.91,82.10,0.59,2.34
BadAss 3530-890 ,3.00,890.00,13.00,10.00,11.10,8658.00,69.66,773.20,465.60,7.12,82.00,0.92,2.41
BadAss 4530-550Kv ,6.00,550.00,12.00,8.00,22.20,10830.00,69.38,1540.20,233.74,11.68,82.00,0.76,2.86
Tempest 4130-690Kv ,4.00,690.00,14.00,10.00,14.80,8653.00,71.36,1056.10,340.88,9.57,81.90,0.91,2.54
BadAss 4520-830Kv ,4.00,830.00,11.00,8.00,14.80,10815.00,62.05,918.30,392.03,6.13,81.90,0.67,2.57
BadAss 3520-650Kv ,6.00,650.00,11.00,7.00,22.20,12355.00,59.58,1322.70,272.17,8.25,81.90,0.62,2.21
Cobra C-3520/12 ,5.00,820.00,11.00,8.00,18.50,10817.00,55.55,1027.70,350.30,6.33,81.90,0.62,2.18
Cobra C-4120/14 ,5.00,710.00,11.00,8.00,18.50,10813.00,50.77,939.20,383.30,7.56,81.90,0.80,2.35
Cobra C-4120/14 ,5.00,710.00,11.00,8.00,18.50,10810.00,50.76,939.10,383.35,6.35,81.90,0.68,2.35
BadAss 3530-470 ,6.00,470.00,14.00,10.00,22.20,8648.00,48.58,1078.60,333.77,8.67,81.90,0.80,2.39
BadAss 2826-690 ,5.00,690.00,11.00,8.50,18.50,10169.00,45.10,834.30,431.50,5.67,81.90,0.68,2.10
Tempest 4120-700Kv ,5.00,700.00,12.00,8.00,18.50,10799.00,70.70,1308.00,275.23,7.61,81.80,0.58,2.32
BadAss 3530-890 ,3.00,890.00,12.00,10.00,11.10,8642.00,69.95,776.40,463.68,5.35,81.80,0.69,2.41
BadAss 3530-650Kv ,6.00,570.00,11.00,8.00,22.20,10794.00,39.17,869.60,413.98,6.00,81.80,0.69,2.40
BadAss 3520-970 ,5.00,970.00,10.00,5.80,18.50,14871.00,74.00,1369.00,262.97,8.02,81.70,0.59,2.19
BadAss 3530-470 ,6.00,470.00,14.00,10.00,22.20,8632.00,48.86,1084.70,331.89,9.55,81.70,0.88,2.39
Tempest 4120-600Kv ,6.00,600.00,10.00,7.00,22.20,12332.00,37.06,822.60,437.64,5.54,81.70,0.67,2.32
Tempest 4130-540Kv ,5.00,540.00,13.00,10.00,18.50,8616.00,63.21,1169.30,307.88,7.02,81.60,0.60,2.54
Cobra C-4120/12 ,4.00,850.00,11.00,8.50,14.80,10139.00,58.31,862.90,417.20,5.88,81.60,0.68,2.35
Cobra C-3520/12 ,5.00,820.00,11.00,8.00,18.50,10772.00,54.45,1007.30,357.39,7.42,81.60,0.74,2.18
BadAss 4520-660Kv ,4.00,660.00,12.00,10.00,14.80,8617.00,52.12,771.40,466.68,5.40,81.60,0.70,2.57
BadAss 3530-650Kv ,6.00,570.00,11.00,8.00,22.20,10769.00,39.68,881.00,408.63,7.22,81.60,0.82,2.40
BadAss 2826-690 ,5.00,690.00,11.00,8.00,18.50,10773.00,33.73,624.00,576.92,5.58,81.60,0.90,2.10
Cobra C-4120/20 ,7.00,480.00,11.00,8.50,25.90,10136.00,31.99,828.60,434.47,5.88,81.60,0.71,2.34
BadAss 4520-830Kv ,4.00,830.00,11.00,8.00,14.80,10753.00,60.95,902.10,399.07,7.16,81.50,0.79,2.57
BadAss 3520-790 ,5.00,790.00,10.00,7.00,18.50,12297.00,50.26,929.80,387.18,6.97,81.50,0.75,2.20
Tempest 4130-690Kv ,5.00,690.00,12.00,8.00,18.50,10740.00,84.17,1557.10,231.20,11.16,81.40,0.72,2.54
BadAss 2820-910Kv ,5.00,910.00,10.00,7.00,18.50,12278.00,58.27,1078.00,333.95,7.24,81.40,0.67,2.03
BadAss 2820-780 ,5.00,780.00,11.00,8.00,18.50,10748.00,53.36,987.10,364.70,6.24,81.40,0.63,2.03
Tempest 2826-1470Kv ,3.00,1470.00,9.00,7.00,11.10,12264.00,59.23,657.50,547.53,5.13,81.30,0.78,2.07
BadAss 4520-470Kv ,6.00,470.00,14.00,10.00,22.20,8581.00,47.17,1047.10,343.81,8.49,81.30,0.81,2.57
Tempest 4120-600Kv ,6.00,600.00,10.00,7.00,22.20,12267.00,40.66,902.60,398.85,7.11,81.30,0.79,2.32
Tempest 4120-600Kv ,4.00,600.00,14.00,12.00,14.80,7143.00,70.73,1046.80,343.91,5.91,81.20,0.56,2.32
Tempest 4130-540Kv ,6.00,540.00,14.00,8.50,22.20,10079.00,82.70,1835.80,196.10,11.92,81.10,0.65,2.54
BadAss 3530-700 ,4.00,700.00,14.00,10.00,14.80,8563.00,72.14,1067.70,337.17,8.24,81.10,0.77,2.40
BadAss 3530-890 ,4.00,890.00,10.00,7.00,14.80,12228.00,52.51,777.10,463.26,5.46,81.10,0.70,2.41
BadAss 3530-470 ,5.00,470.00,15.00,12.00,18.50,7133.00,46.71,864.00,416.67,8.62,81.10,1.00,2.39
BadAss 3520-560 ,5.00,560.00,12.00,10.00,18.50,8563.00,41.67,770.80,467.05,5.12,81.10,0.66,2.20
Cobra C-4130/14 ,6.00,450.00,12.00,10.00,22.20,8568.00,33.77,749.80,480.13,5.52,81.10,0.74,2.58
BadAss 2826-820Kv ,5.00,820.00,10.00,7.00,18.50,12215.00,54.10,1000.90,359.68,7.04,81.00,0.70,2.09
Tempest 4120-830Kv ,5.00,830.00,10.00,6.00,18.50,14230.00,59.22,1095.50,328.62,6.57,80.90,0.60,2.32
Tempest 4130-540Kv ,6.00,540.00,12.00,8.00,22.20,10685.00,52.68,1169.60,307.80,7.36,80.90,0.63,2.54
BadAss 4530-550Kv ,6.00,550.00,13.00,8.00,22.20,10660.00,78.40,1740.40,206.85,13.10,80.80,0.75,2.86
BadAss 4530-550Kv ,4.00,550.00,14.00,12.00,14.80,7112.00,66.95,990.80,363.34,5.86,80.80,0.59,2.86
BadAss 3515-940 ,4.00,940.00,11.00,8.00,14.80,10663.00,64.04,947.80,379.83,6.05,80.80,0.64,2.11
BadAss 3530-470 ,6.00,470.00,13.00,10.00,22.20,8531.00,52.06,1155.80,311.47,7.06,80.80,0.61,2.39
Tempest 4120-600Kv ,5.00,600.00,11.00,8.50,18.50,10042.00,42.18,780.40,461.30,5.56,80.80,0.71,2.32
BadAss 3530-700 ,4.00,700.00,14.00,10.00,14.80,8527.00,72.31,1070.10,336.42,9.08,80.70,0.85,2.40
BadAss 3520-970 ,4.00,970.00,10.00,7.00,14.80,12174.00,56.51,836.30,430.47,5.43,80.70,0.65,2.19
Cobra C-4120/18 ,6.00,540.00,11.00,8.50,22.20,10021.00,35.77,794.20,453.29,5.71,80.70,0.72,2.34
Cobra C-4120/20 ,6.00,480.00,12.00,10.00,22.20,8523.00,34.40,763.70,471.39,5.44,80.70,0.71,2.34
Cobra C-3525/12 ,6.00,650.00,9.00,7.00,22.20,12179.00,26.95,598.20,601.81,5.11,80.70,0.85,2.26
BadAss 4530-550Kv ,6.00,550.00,13.00,8.00,22.20,10644.00,79.74,1770.20,203.37,10.83,80.60,0.61,2.86
BadAss 3515-1130 ,4.00,1130.00,10.00,6.00,14.80,14177.00,49.21,728.30,494.30,5.74,80.60,0.79,2.11
