Motor, Weight (oz), Cells, kV, Propeller, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Minutes), Ah Flight time (Minutes), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Score = (Thrust*Time), Estimated System Weight (oz), Battery Capacity (Wh), Motor Resistance, I Max, P Max, Outside Diameter, Body Length, Total Shaft Length
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 11x7-E, 11.0, 7.0, 7.4, 6770, 30.49, 225.6, 26.595744680851066, 26.592679921640237, 2.391875, 44.9, 1.0602282801418441, 63.613696808510646, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 9x5-DD, 9.0, 5.0, 7.4, 8830, 16.21, 120.0, 50.0, 50.0191740167064, 1.7, 41.8, 1.4166666666666667, 85.0, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 9x5x3-DD, 9.0, 5.0, 7.4, 8320, 20.08, 148.6, 40.37685060565276, 40.37902444276947, 1.886875, 39.4, 1.2697678331090176, 76.18606998654106, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 10x6-DD, 10.0, 6.0, 7.4, 8160, 20.94, 155.0, 38.70967741935484, 38.72066909316192, 1.993125, 46.4, 1.2858870967741935, 77.15322580645162, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 10x6x3-DD, 10.0, 6.0, 7.4, 7480, 25.74, 190.5, 31.496062992125985, 31.5000315000315, 2.26875, 42.5, 1.1909448818897637, 71.45669291338582, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 10x8-HD, 10.0, 8.0, 7.4, 6830, 29.68, 219.6, 27.3224043715847, 27.318423544838637, 1.83875, 38.8, 0.8373178506375228, 50.23907103825137, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 11x7-DD, 11.0, 7.0, 7.4, 7040, 28.15, 208.3, 28.80460873739798, 28.803225961307668, 2.431875, 46.7, 1.1674867978876617, 70.0492078732597, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.0, 1550.0, 12x6-HD, 12.0, 6.0, 7.4, 6770, 29.69, 219.7, 27.309968138370508, 27.30922232437894, 2.568125, 38.5, 1.1689235320892126, 70.13541192535277, 32.61, 100, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.9999999999999996, 1550.0, 7x5-E, 7.0, 5.0, 11.1, 13350, 20.14, 223.6, 26.806797853309483, 26.812313803376366, 1.8275, 63.2, 0.8173076923076923, 48.989423076923075, 33.443, 99.9, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.9999999999999996, 1550.0, 7x6-E, 7.0, 6.0, 11.1, 13210, 20.88, 231.8, 25.858498705780843, 25.862068965517246, 1.961875, 75.1, 0.8463654012079378, 50.73114214840379, 33.443, 99.9, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.9999999999999996, 1550.0, 8x4-E, 8.0, 4.0, 11.1, 12860, 22.92, 254.4, 23.56132075471698, 23.56020942408377, 2.39875, 48.7, 0.9429048742138366, 56.51771816037736, 33.443, 99.9, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.9999999999999996, 1550.0, 8x6-E, 8.0, 6.0, 11.1, 11440, 31.72, 352.1, 17.02357284862255, 17.023959646910466, 2.5725, 65.0, 0.7306163021868787, 43.79314115308151, 33.443, 99.9, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 2.9999999999999996, 1550.0, 9x4.5-E, 9.0, 4.5, 11.1, 11630, 29.99, 332.9, 18.00540702913788, 18.006002000666893, 3.093125, 49.6, 0.9291453890057075, 55.692974617002115, 33.443, 99.9, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 4.0, 1550.0, 6x4-E, 6.0, 4.0, 14.8, 19130, 16.87, 249.7, 23.47136563876652, 23.473621813870775, 1.74375, 72.5, 0.6983380056067281, 40.92819383259912, 28.998475, 97.68, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 4.0, 1550.0, 6x5.5-E, 6.0, 5.5, 14.8, 18140, 21.09, 312.1, 18.778596603652673, 18.776671408250355, 1.629375, 94.5, 0.5220682473566164, 30.597375841076573, 28.998475, 97.68, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 4.0, 1550.0, 7x4-E, 7.0, 4.0, 14.8, 17234, 25.82, 382.1, 15.338393090813923, 15.33694810224632, 2.875, 65.3, 0.7524208322428683, 44.097880136090026, 28.998475, 97.68, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/12 , 2.61, 4.0, 1550.0, 7x5-E, 7.0, 5.0, 14.8, 16200, 31.2, 461.8, 12.691208315288003, 12.692307692307693, 2.7625, 76.7, 0.5982026851450845, 35.05946297098311, 28.998475, 97.68, 0.044, 32.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 9x6-SF, 9.0, 6.0, 7.4, 6222, 15.04, 111.3, 53.908355795148246, 53.91029327199541, 1.42, 35.4, 1.275831087151842, 76.54986522911051, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 9x7.5-SF, 9.0, 7.5, 7.4, 5950, 17.0, 125.8, 47.69475357710652, 47.69475357710651, 1.37125, 42.3, 1.0900238473767885, 65.40143084260731, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x3.8-SF, 10.0, 3.8, 7.4, 6390, 13.91, 102.9, 58.309037900874635, 58.28977791594613, 1.600625, 23.0, 1.5555150631681243, 93.33090379008746, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x4.7-SF, 10.0, 4.7, 7.4, 6210, 15.12, 111.9, 53.61930294906166, 53.625053625053624, 1.684375, 27.6, 1.5052502234137621, 90.31501340482573, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x6-E, 10.0, 6.0, 7.4, 6550, 12.75, 94.4, 63.559322033898304, 63.59300476947535, 1.49, 37.2, 1.5783898305084745, 94.70338983050847, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x7-E, 10.0, 7.0, 7.4, 6330, 14.31, 105.9, 56.65722379603399, 56.66043401892458, 1.514375, 42.0, 1.4300047214353162, 85.80028328611897, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x7-SF, 10.0, 7.0, 7.4, 5630, 18.99, 140.5, 42.704626334519574, 42.69672516118014, 1.70875, 37.3, 1.2161921708185053, 72.97153024911032, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x10-E, 10.0, 10.0, 7.4, 5500, 19.8, 146.5, 40.955631399317404, 40.95004095004095, 1.190625, 52.1, 0.8127133105802048, 48.762798634812285, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x3.8-SF, 11.0, 3.8, 7.4, 6190, 15.06, 111.4, 53.85996409335727, 53.83869925702595, 1.735, 22.3, 1.5574506283662477, 93.44703770197486, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x4.7-SF, 11.0, 4.7, 7.4, 5780, 17.96, 132.9, 45.14672686230248, 45.145368085234445, 1.938125, 25.7, 1.4583333333333333, 87.5, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x5.5-E, 11.0, 5.5, 7.4, 6210, 14.99, 110.9, 54.10279531109107, 54.09011413014081, 1.74625, 32.3, 1.5746167718665462, 94.47700631199278, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x7-E, 11.0, 7.0, 7.4, 5910, 17.22, 127.4, 47.09576138147567, 47.085412939071475, 1.79, 39.2, 1.4050235478806907, 84.30141287284145, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x7-SF, 11.0, 7.0, 7.4, 5110, 22.36, 165.5, 36.25377643504532, 36.26166416864091, 1.785625, 33.9, 1.07892749244713, 64.7356495468278, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x8-E, 11.0, 8.0, 7.4, 5730, 18.23, 134.9, 44.47739065974796, 44.47673125676416, 1.728125, 43.4, 1.2810415122312824, 76.86249073387694, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x8.5-E, 11.0, 8.5, 7.4, 5560, 19.31, 142.9, 41.98740377886634, 41.9891667949669, 1.730625, 44.8, 1.211074177746676, 72.66445066480055, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 12x3.8-SF, 12.0, 3.8, 7.4, 5420, 20.34, 150.5, 39.8671096345515, 39.86287172127879, 2.13875, 19.5, 1.4210963455149501, 85.265780730897, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 12x6-E, 12.0, 6.0, 7.4, 5770, 18.03, 133.4, 44.97751124437781, 44.970094886900206, 2.00375, 32.8, 1.5020614692653673, 90.12368815592204, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 12x8-E, 12.0, 8.0, 7.4, 5240, 21.34, 157.9, 37.998733375554146, 37.9948833557081, 1.748125, 39.7, 1.1071089297023433, 66.42653578214059, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 13x4-E, 13.0, 4.0, 7.4, 5980, 16.69, 123.5, 48.582995951417004, 48.580635758586624, 2.068125, 22.7, 1.674595141700405, 100.4757085020243, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 13x6.5-E, 13.0, 6.5, 7.4, 5130, 22.24, 164.6, 36.452004860267316, 36.457320629982505, 2.244375, 31.6, 1.3635328068043742, 81.81196840826244, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 13x8-E, 13.0, 8.0, 7.4, 4900, 23.31, 172.5, 34.78260869565217, 34.78381856760235, 2.15625, 37.1, 1.25, 75.0, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x6x3-DD, 10.0, 6.0, 7.4, 6320, 14.21, 105.2, 57.03422053231939, 57.059170359662964, 1.618125, 35.9, 1.5381416349809887, 92.28849809885931, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 10x8-HD, 10.0, 8.0, 7.4, 5940, 16.95, 125.4, 47.846889952153106, 47.83544606553456, 1.41125, 33.8, 1.1253987240829346, 67.52392344497606, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 11x7-DD, 11.0, 7.0, 7.4, 6080, 15.98, 118.3, 50.718512256973796, 50.739099550113316, 1.82125, 40.3, 1.5395181741335588, 92.37109044801353, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 12x6-HD, 12.0, 6.0, 7.4, 5910, 17.82, 131.9, 45.48900682335102, 45.5000455000455, 1.98625, 33.6, 1.5058756633813495, 90.35253980288097, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.0, 1180.0, 12x8-DD, 12.0, 8.0, 7.4, 5360, 20.88, 154.5, 38.83495145631068, 38.83193538365952, 2.035, 40.6, 1.3171521035598706, 79.02912621359224, 32.57, 100, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 8x3.8-SF, 8.0, 3.8, 11.1, 10250, 13.75, 152.6, 39.27916120576671, 39.27272727272727, 1.849375, 36.9, 1.2119102228047183, 72.64189875491482, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 8x6-E, 8.0, 6.0, 11.1, 9790, 16.7, 185.4, 32.33009708737864, 32.33532934131737, 1.834375, 55.6, 0.9894147788565264, 59.3055218446602, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 8x6-SF, 8.0, 6.0, 11.1, 9000, 21.16, 234.9, 25.517241379310345, 25.519848771266542, 1.9225, 51.1, 0.8184333759046403, 49.056896551724144, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 8x8-E, 8.0, 8.0, 11.1, 9010, 21.15, 234.8, 25.528109028960817, 25.531914893617024, 1.605, 68.3, 0.6835604770017035, 40.97261499148211, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x3.8-SF, 9.0, 3.8, 11.1, 9560, 17.78, 197.4, 30.364741641337385, 30.371203599550057, 2.354375, 34.4, 1.192692502532928, 71.48998860182371, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x4.5-E, 9.0, 4.5, 11.1, 9860, 16.1, 178.7, 33.54224958030218, 33.54037267080745, 2.2, 42.0, 1.2311135982092896, 73.79294907666481, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x4.7-SF, 9.0, 4.7, 11.1, 9684, 17.07, 189.5, 31.630606860158313, 31.63444639718805, 2.315, 43.1, 1.2216358839050132, 73.2248548812665, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x6-E, 9.0, 6.0, 11.1, 9450, 18.63, 206.8, 28.984526112185684, 28.985507246376816, 2.3325, 53.7, 1.1279013539651837, 67.60640715667311, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x7.5-E, 9.0, 7.5, 11.1, 8560, 23.84, 264.6, 22.653061224489793, 22.651006711409398, 2.28375, 60.8, 0.863095238095238, 51.733928571428564, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 10x5-E, 10.0, 5.0, 11.1, 9000, 21.11, 234.3, 25.58258642765685, 25.580293699668402, 2.570625, 42.6, 1.0971510883482714, 65.76323623559539, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 10x6-E, 10.0, 6.0, 11.1, 8770, 22.19, 246.3, 24.336175395858707, 24.335286164939163, 2.698125, 49.8, 1.095462850182704, 65.66204323995127, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x5-DD, 9.0, 5.0, 11.1, 9920, 15.6, 173.2, 34.607390300230946, 34.61538461538461, 2.19125, 47.0, 1.2651558891454966, 75.83344399538106, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 9x5x3-DD, 9.0, 5.0, 11.1, 9330, 19.39, 215.2, 27.85315985130112, 27.84940691077875, 2.41625, 44.2, 1.122792750929368, 67.30019749070632, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 2.9999999999999996, 1180.0, 10x6-DD, 10.0, 6.0, 11.1, 9190, 20.11, 223.2, 26.85483870967742, 26.852312282446547, 2.561875, 52.2, 1.147793458781362, 68.79873991935484, 33.403, 99.9, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 4.0, 1180.0, 7x4-E, 7.0, 4.0, 14.8, 14290, 12.7, 188.0, 31.174468085106383, 31.181102362204722, 1.926875, 54.1, 1.024933510638298, 60.06930319148936, 28.958475, 97.68, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 4.0, 1180.0, 7x5-E, 7.0, 5.0, 14.8, 13670, 15.99, 236.7, 24.76045627376426, 24.765478424015008, 1.944375, 64.7, 0.8214512040557669, 48.14361216730038, 28.958475, 97.68, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 4.0, 1180.0, 7x6-E, 7.0, 6.0, 14.8, 13540, 16.62, 246.0, 23.82439024390244, 23.82671480144404, 2.085625, 76.9, 0.8478150406504064, 49.68874390243902, 28.958475, 97.68, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/16 , 2.57, 4.0, 1180.0, 8x4-E, 8.0, 4.0, 14.8, 13190, 18.33, 271.3, 21.602653888684113, 21.60392798690671, 2.5575, 50.0, 0.9426833763361592, 55.248787320309624, 28.958475, 97.68, 0.07, 24.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 10x7-SF, 10.0, 7.0, 7.4, 4900, 11.04, 81.7, 73.43941248470011, 73.44300822561692, 1.26125, 32.5, 1.5437576499388004, 92.62545899632802, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 11x4.7-SF, 11.0, 4.7, 7.4, 5000, 10.35, 76.6, 78.3289817232376, 78.33920877399137, 1.3975, 22.3, 1.824412532637076, 109.46475195822455, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 11x7-SF, 11.0, 7.0, 7.4, 4520, 13.44, 99.5, 60.301507537688444, 60.32818532818533, 1.52125, 30.0, 1.528894472361809, 91.73366834170855, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 12x3.8-SF, 12.0, 3.8, 7.4, 4780, 11.71, 86.7, 69.20415224913495, 69.24088905301544, 1.536875, 17.2, 1.7726355247981544, 106.35813148788928, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 12x6-E, 12.0, 6.0, 7.4, 4970, 10.62, 78.6, 76.33587786259542, 76.34753397465262, 1.48125, 28.2, 1.8845419847328246, 113.07251908396947, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 12x6-SF, 12.0, 6.0, 7.4, 4270, 14.77, 109.3, 54.89478499542544, 54.89578949294589, 1.70875, 24.3, 1.5633577310155535, 93.80146386093323, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 12x8-E, 12.0, 8.0, 7.4, 4590, 13.05, 96.6, 62.11180124223603, 62.13109661385523, 1.33625, 34.8, 1.383281573498965, 82.99689440993788, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 12x8-SF, 12.0, 8.0, 7.4, 3950, 16.45, 121.7, 49.30156121610518, 49.28941099153865, 1.66, 29.9, 1.3640098603122432, 81.84059161873459, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 13x4.7-SF, 13.0, 4.7, 7.4, 4310, 14.45, 106.9, 56.12722170252572, 56.1114747965959, 1.74375, 19.2, 1.6311973807296538, 97.87184284377922, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 13x6.5-E, 13.0, 6.5, 7.4, 4520, 13.4, 99.2, 60.483870967741936, 60.508269463493335, 1.7, 27.8, 1.7137096774193548, 102.8225806451613, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 13x8-E, 13.0, 8.0, 7.4, 4340, 14.47, 107.1, 56.022408963585434, 56.033919199088515, 1.68, 32.9, 1.5686274509803921, 94.11764705882352, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.0, 960.0, 14x7-E, 14.0, 7.0, 7.4, 4210, 15.28, 113.1, 53.05039787798409, 53.06353473892741, 1.854375, 27.9, 1.6395888594164456, 98.37533156498675, 32.54, 100, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 9x6-SF, 9.0, 6.0, 11.1, 7020, 15.8, 175.4, 34.173318129988594, 34.177215189873415, 1.840625, 39.9, 1.0493871151653364, 62.90026368301025, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 9x7.5-E, 9.0, 7.5, 11.1, 6680, 17.59, 195.2, 30.706967213114755, 30.699260943718023, 1.733125, 47.4, 0.8878714139344263, 53.21901255122951, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 10x3.8-SF, 10.0, 3.8, 11.1, 7250, 14.63, 162.4, 36.90886699507389, 36.91045796308954, 2.15625, 26.1, 1.3277401477832511, 79.58474445812809, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 10x4.7-SF, 10.0, 4.7, 11.1, 7060, 15.6, 173.2, 34.607390300230946, 34.61538461538461, 2.198125, 31.4, 1.2691252886836029, 76.07136980369515, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 10x5-E, 10.0, 5.0, 11.1, 7720, 12.13, 134.6, 44.53194650817237, 44.51772464962902, 1.92, 36.6, 1.4264487369985142, 85.50133729569094, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 10x6-E, 10.0, 6.0, 11.1, 7550, 13.17, 146.2, 40.998632010943915, 41.002277904328025, 1.9975, 42.9, 1.366279069767442, 81.89476744186047, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 10x7-E, 10.0, 7.0, 11.1, 7240, 14.75, 163.7, 36.615760537568725, 36.610169491525426, 2.019375, 48.0, 1.2335827733659133, 73.94095143555285, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 11x3.8-SF, 11.0, 3.8, 11.1, 6990, 15.79, 175.3, 34.192812321734166, 34.198860037998735, 2.336875, 25.2, 1.3330718767826581, 79.90432829435254, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 11x4.7-SF, 11.0, 4.7, 11.1, 6500, 18.31, 203.2, 29.498031496062993, 29.49208083014746, 2.5175, 28.9, 1.2389271653543308, 74.26129429133859, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 11x5.5-E, 11.0, 5.5, 11.1, 7090, 15.56, 172.7, 34.70758540822235, 34.70437017994858, 2.319375, 36.9, 1.3430081065431385, 80.4999059061957, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 11x7-E, 11.0, 7.0, 11.1, 6690, 17.51, 194.4, 30.833333333333332, 30.839520274129065, 2.328125, 44.3, 1.1975951646090535, 71.78385416666666, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 11x8-E, 11.0, 8.0, 11.1, 6480, 18.46, 204.9, 29.25329428989751, 29.25243770314193, 2.2925, 49.1, 1.118838457784285, 67.06317715959004, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 11x8.5-E, 11.0, 8.5, 11.1, 6260, 19.25, 213.7, 28.048666354702856, 28.051948051948056, 2.19125, 47.4, 1.0253860552175948, 61.461640149742635, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 12x6-E, 12.0, 6.0, 11.1, 6450, 18.46, 204.9, 29.25329428989751, 29.25243770314193, 2.62125, 36.6, 1.2792825768667642, 76.68019765739385, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 13x4-E, 13.0, 4.0, 11.1, 6790, 16.95, 188.1, 31.86602870813397, 31.85840707964602, 2.69625, 25.7, 1.4334130781499204, 85.91877990430622, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
Cobra C-2217/20 , 2.54, 2.9999999999999996, 960.0, 9x5x3-DD, 9.0, 5.0, 11.1, 7940, 10.97, 121.8, 49.21182266009853, 49.22515952597994, 1.715, 37.6, 1.4080459770114944, 84.39827586206897, 33.373, 99.9, 0.11, 20.0, -1.0, 1.09, 1.3, 1.85
